FOLD,N_LABELS,N_TRAIN_PAIRS,N_EFFECTIVE_SOURCE_DRAWS,N_CONNECTED_COMPONENTS,LARGEST_COMPONENT_LABEL_FRACTION,LARGEST_COMPONENT_PAIR_FRACTION,LSQR_ISTOP,LSQR_ITERS,LSQR_ACOND,LSQR_R1NORM,LSQR_ARNORM,N_HOLDOUT_PAIRS,N_HOLDOUT_SAME_COMPONENT,N_HOLDOUT_CROSS_COMPONENT,BEFORE_RAW_WIDTH_KMS,AFTER_RAW_WIDTH_KMS,BEFORE_WIDTH_Z,AFTER_WIDTH_Z,BEFORE_TAIL_GT_3,AFTER_TAIL_GT_3,BEFORE_TAIL_GT_5,AFTER_TAIL_GT_5,BEFORE_MEAN_GAUSSIAN_PAIR_LOSS,AFTER_MEAN_GAUSSIAN_PAIR_LOSS,MACRO_WIDTH_BEFORE_Z,MACRO_WIDTH_AFTER_Z,MACRO_GAUSSIAN_PAIR_LOSS_BEFORE,MACRO_GAUSSIAN_PAIR_LOSS_AFTER,PERMUTATION,CONTROL
1,531,1316379,646161.0,1,1.0,1.0,2,142,533.2013818766911,821.5801450128166,0.003707318559931707,346290,345311,979,3.6608609339035985,3.457087607805792,0.9436131012770115,0.8942880027551461,0.04365629823550365,0.03934134736512883,0.01857745626406341,0.017552293439826706,4.108522961520984,4.0355578464646955,0.9354291457742242,0.9134087689777415,3.956451202378935,3.928016620205593,37,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,531,1315941,646700.0,1,1.0,1.0,2,138,510.03437912812046,821.8104546320214,0.003538542125484534,346600,345669,931,3.6443126476188317,3.4656103483275675,0.9433604955978274,0.8977271607471368,0.04328418226685066,0.039098096734158976,0.01797094908713249,0.017172497389120807,4.059219673229202,3.9902812927058355,0.928234779208961,0.9115265773801546,3.845935723058321,3.8198997749509123,37,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,528,1313941,646222.0,1,1.0,1.0,2,127,432.09962846221026,821.4002403199202,0.002560807621139999,348218,347111,1107,3.659126167801664,3.4600842293879266,0.9455157770086595,0.8953329364794764,0.0436344569892628,0.03931883460910199,0.01833131188582327,0.0174900824232018,4.046385645116901,3.97500033453622,0.930698764192023,0.9124862040108259,3.8533687020706027,3.8270055688314653,37,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,529,1315071,646400.0,1,1.0,1.0,2,127,433.0590152888709,822.5577366129775,0.0033070912027170106,347113,346079,1034,3.633860107493864,3.439941445899892,0.9401249935265819,0.8917223784338204,0.04318956076502764,0.039129794064361026,0.018339743237815644,0.01743243594670581,4.049630951495149,3.9798606042764724,0.9273555552036391,0.9099431498012441,3.9027703393973003,3.8803711651886714,37,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,523,1314514,644935.0,1,1.0,1.0,2,133,478.47302513589057,839.5931821613927,0.0034328352187382553,348461,347264,1197,3.6616361740147436,3.5330373231945202,0.928836638948792,0.9005999528929022,0.04186152322152598,0.039531883523774417,0.01755436785845927,0.01708210468116476,4.050294149142866,4.010004365070262,0.9331998615153353,0.9227735102178984,3.9510365486192085,3.934583079272219,38,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,523,1316505,645402.0,1,1.0,1.0,2,137,500.34718516311835,839.2915168934575,0.00362746727591488,346290,345164,1126,3.660862770095887,3.5445270483226263,0.9283022693352437,0.9004844963562617,0.04193368949253109,0.03981006130419163,0.0177973369181027,0.017327994808265055,4.050605612792007,4.011532166601905,0.9288208145655684,0.9189281438018947,3.9312850824702132,3.9154386009488658,38,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,524,1316250,645893.0,1,1.0,1.0,2,148,566.3872003027946,839.9605876479939,0.0031949052648260323,346600,345547,1053,3.6435589889508355,3.5375879874348057,0.926648767914285,0.900004155602234,0.04167016353781106,0.03932894801575473,0.017166984520195515,0.016758935832173336,4.0053042062474,3.9662927436309823,0.9205197199504882,0.909637255555784,3.8312633769048556,3.815615955704862,38,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,523,1314711,645589.0,1,1.0,1.0,2,148,567.7969327055295,839.8849746835997,0.0034488166197615194,348218,347078,1140,3.659658552118508,3.54667280387436,0.9292277177724728,0.9005479671412739,0.04188971931381419,0.039849832026230415,0.01755801289623658,0.017048041074340638,3.9947759266604606,3.9565539008995163,0.9225153932204431,0.909890665267366,3.83843261393593,3.82171253867282,38,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,522,1315414,645646.0,1,1.0,1.0,2,132,469.663273175267,840.6707468005138,0.0036369902429053357,347113,345876,1237,3.635323376133641,3.517321446649102,0.9237502925669172,0.8947522806500909,0.04157848477489042,0.03925395228347731,0.017598792630885058,0.017110178214157674,3.9975407162921024,3.9593606639220233,0.9196679007797091,0.9057094352319811,3.886829572365837,3.8727247888004737,38,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,529,1307984,644376.0,1,1.0,1.0,2,146,567.521461307518,817.3335859183816,0.0038951443791329274,348461,347477,984,3.6619780733490357,3.3942338797583425,0.9601950875100338,0.8965874109684955,0.04528932850231814,0.037343478848959784,0.019195515098841074,0.017805495039959478,4.167703441131912,4.038602040375397,0.9410422556912726,0.9196285199807489,3.9917421831229007,3.9471408707554168,39,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,528,1309620,644900.0,1,1.0,1.0,2,139,524.6607713449437,817.0737733964071,0.003041727166376415,346290,345311,979,3.6608556739906506,3.407181707082768,0.9600552971784091,0.8970889017518167,0.04553576341327094,0.03731708517828856,0.01945492613904567,0.017740529551621583,4.1684555975080775,4.0442669705229095,0.9369287098262107,0.9153666008286344,3.9637439002089008,3.924667116200405,39,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1309693,645259.0,1,1.0,1.0,2,150,587.9848247187067,817.2566142294569,0.0033236633522049372,346600,345594,1006,3.644158849931305,3.3980851246275448,0.9587828520546563,0.8966688818542394,0.04508180118867804,0.03720550704005278,0.018923939651730066,0.017346944680752558,4.12054838043415,3.9984866644872326,0.9294111445003085,0.9098246192300894,3.8608889908722532,3.8229527154418137,39,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,527,1307764,644914.0,1,1.0,1.0,2,139,521.7315068528744,817.7274321704256,0.003080624275565639,348218,347206,1012,3.6598659556176,3.3963909103419407,0.9603250647585202,0.8951824574399245,0.04575381761835913,0.03719693784093593,0.01919033657252467,0.017756029561701123,4.1092273177501975,3.983169093997519,0.931591978110518,0.9120193439786339,3.869881364674944,3.8315852361121525,39,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,530,1309324,645298.0,1,1.0,1.0,2,141,533.1515863531182,818.5286375361136,0.002730750855356694,347113,346192,921,3.6345316917229136,3.369940813323608,0.95508761059854,0.8895466198428994,0.04502414844941535,0.03683216249942228,0.019208993853121966,0.017692494338401813,4.0713060696407375,3.946577959736092,0.92811316107879,0.905944700945042,3.8751602343194427,3.840286744023468,39,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,522,1318911,650826.0,1,1.0,1.0,2,123,412.6762590927274,822.611298332536,0.0028582729877513454,348461,347413,1048,3.6602598762367653,3.43641794624366,0.9524344666540868,0.9019125040525318,0.044172210020926105,0.03686102707728266,0.018680935946553526,0.01734247135254006,4.132668159518891,4.023062758008711,0.9419925458701286,0.9214523114905063,3.987963172887852,3.94858294878393,40,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,523,1321298,651361.0,1,1.0,1.0,2,134,485.12354973946736,823.0837042493772,0.0030013411482420274,346290,345281,1009,3.658419427551123,3.437960889720025,0.951375831773484,0.901828231582581,0.044444959322986206,0.03687431396456799,0.018871585751894834,0.017423489853192038,4.130275542351816,4.0198509886383365,0.9379275971325378,0.917854079615529,3.9577060122432357,3.9184871501635796,40,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,522,1320707,651865.0,1,1.0,1.0,2,133,483.6845622025996,823.2025154935076,0.0031830885557011927,346600,345507,1093,3.6424581161975516,3.433480240271513,0.9501137018311319,0.9015631626965774,0.043938328311727406,0.03630606615784919,0.018289065055121893,0.01690559091422171,4.0808235835971445,3.972733699113644,0.9303420758234721,0.9124059906152026,3.8527714875872525,3.814423414998492,40,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,522,1319311,651489.0,1,1.0,1.0,2,122,408.79504083221514,823.1811602080791,0.0036446259109066455,348218,347134,1084,3.6593861459623414,3.4386310412079757,0.9526886971842001,0.9017839717195058,0.04449290475724072,0.03649023143800377,0.01867866587542563,0.01736505211244073,4.073658398866979,3.9657015439789784,0.9328559607617574,0.9141755300704014,3.8683940570559527,3.8302451962777635,40,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,522,1320126,651567.0,1,1.0,1.0,2,119,392.18305703886307,823.6720969061794,0.0026593952889126552,347113,346029,1084,3.6331524743961516,3.4160748840436126,0.9467215403726372,0.8961307644637639,0.04395874334232102,0.036427582659256885,0.018660285698597515,0.01733669721323935,4.07102091258287,3.960808999165529,0.9290254407982844,0.9067720898351594,3.90893706933327,3.8722101840645142,40,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,528,1316811,646650.0,1,1.0,1.0,2,128,444.3185570293507,839.9930443473947,0.003292515458229142,348461,347508,953,3.6617783660820997,3.493855940956652,0.9391045991138289,0.8983840323941037,0.042859444962418135,0.0404336015285979,0.018074404042496862,0.017726210619611635,4.0897182658933815,4.041848065519781,0.936466496035072,0.9208334756217015,3.9710175685754634,3.9512523213711606,41,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1319122,647278.0,1,1.0,1.0,2,131,465.02092440304074,840.4093884938252,0.003453614694584323,346290,345316,974,3.661171972429268,3.494139588629438,0.9384894768840184,0.8984155555502015,0.0430793823628213,0.04057443037681428,0.018273117955727506,0.01784162911651936,4.087790407196701,4.0419503826719305,0.9337741997109825,0.9191654151185077,3.945487432158379,3.9279027817544425,41,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,529,1318744,647735.0,1,1.0,1.0,2,134,474.39837240798096,840.9060210872021,0.0029091062821416996,346600,345618,982,3.6447238372725863,3.4959689949046604,0.9376850878436603,0.8972587281358058,0.04278712335584373,0.04018598568361602,0.017730558014918206,0.017420967657934484,4.03570472392751,3.9909050339256478,0.9254120531637579,0.9122305063250802,3.831760014425265,3.814151499829226,41,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,526,1316583,647183.0,1,1.0,1.0,2,130,457.9493788604036,839.9851760558458,0.003139729030632237,348218,347101,1117,3.659978359977929,3.5007564446725548,0.9394933113790023,0.8981502651619232,0.04305663193133987,0.04054439485913322,0.01804085842449316,0.01768937571484957,4.027270125028903,3.983520069289187,0.9268905111049817,0.911711547768614,3.84647225597964,3.8284384229690858,41,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,526,1317768,647374.0,1,1.0,1.0,2,127,441.6001063686782,841.7145362986776,0.0029790169241169172,347113,345886,1227,3.635259698170331,3.4683433429967163,0.9338451650829969,0.8916621978012522,0.042618088040568276,0.040137501951510036,0.01812735988157948,0.01774862237847152,4.032355473062605,3.9857378373492276,0.9245782087210374,0.9070836454942298,3.9008100811772244,3.8836706967927266,41,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,530,1314612,641317.0,1,1.0,1.0,2,123,413.3706326156222,811.2594527176522,0.002956117080346205,348461,347714,747,3.662227270114389,3.4024779229188984,0.9587621767358364,0.8954998632519254,0.045091655786077066,0.03996387835980145,0.019078898174936874,0.018172981243205624,4.161389423329408,4.074088080605976,0.9412015200084953,0.9201032669904773,3.9899567210183395,3.959598108244233,42,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,531,1316835,641831.0,1,1.0,1.0,2,132,469.2493577493969,811.3413840063349,0.002754203710822982,346290,345619,671,3.6605365757193975,3.4218626917938435,0.9589235607194166,0.8989674524257343,0.04533604923340441,0.04018586941111455,0.019350788006446403,0.018390192668805823,4.146219265114354,4.059357321851381,0.9363817543079227,0.9187136695420827,3.9443458764368446,3.9158011768609913,42,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,530,1316416,642345.0,1,1.0,1.0,2,123,414.51320885395967,812.2821259038601,0.003055482019241241,346600,345836,764,3.6438051827618896,3.3968993780745143,0.9567289920681965,0.8944086620848111,0.04480447379682855,0.039643067812489156,0.018771903445563794,0.017820585479822806,4.113454933910224,4.026306607745282,0.9284407625982745,0.907100229413739,3.861538165928069,3.8318298102144497,42,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,530,1314828,641957.0,1,1.0,1.0,2,125,425.2527875857029,812.0377375069553,0.002861276591052986,348218,347423,795,3.6583790187719085,3.4145788729106488,0.9590066888753433,0.8959686893135672,0.04551799967186974,0.03999447359558809,0.01913517527624826,0.018288944600674106,4.1027020258813645,4.015734655337209,0.9313570088757652,0.9122221816915509,3.869249988275614,3.8406482907655115,42,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,528,1315371,641919.0,1,1.0,1.0,2,125,426.53139243217805,812.4038849620887,0.0032547304287394367,347113,346134,979,3.635046510380992,3.3785184414042497,0.953282031667485,0.8891012442447783,0.0447976795114031,0.0394240380892949,0.019128430029988385,0.018322383816672155,4.100186062534235,4.013052167564336,0.927893678478334,0.9083775746904927,3.915510393187508,3.8884317769692167,42,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,519,1316488,643794.0,1,1.0,1.0,2,133,469.7680136642941,827.9140283946094,0.0027067742820694467,348461,347183,1278,3.6600876609116835,3.4323036714147954,0.9527601782649997,0.8989987786276352,0.04426484015634406,0.03978593421912939,0.018707713223285703,0.017774487806142582,4.137869135520981,4.055705514053214,0.9422267780961749,0.9256922610193583,3.991547591583578,3.9599001812262777,43,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,514,1317699,643904.0,1,1.0,1.0,2,124,424.8007105324509,827.8965132395359,0.003660730527354375,346290,344817,1473,3.6598395499008944,3.4344143057631165,0.9516571912640296,0.8964802034009912,0.044522166830521695,0.039861723754919275,0.018931781205683014,0.01792835040035729,4.135750884246593,4.053243690876069,0.9373335450544132,0.917211297401917,3.9619433675556124,3.9308314268597857,43,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,518,1317996,644713.0,1,1.0,1.0,2,130,457.21015734162677,828.7279835486166,0.0036584126946141303,346600,345332,1268,3.642780686550291,3.4312563289385443,0.9500177765285858,0.8974473422887992,0.04400403090359422,0.039541658462001784,0.018362040007876477,0.017467248908296942,4.084899768852591,4.005432724133794,0.9295060640183839,0.9131831214720404,3.854743347034072,3.827109044265324,43,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,515,1315869,644088.0,1,1.0,1.0,2,137,495.3250293135914,828.1737061416791,0.002881872184852923,348218,346813,1405,3.6584822197323392,3.442712242478641,0.9528059450280723,0.8977746935875979,0.04453696949076304,0.03990623188865469,0.01873343848125647,0.017813634437002072,4.073344246766992,3.9923459598069004,0.9315725268120558,0.9116982867929786,3.8602625045197367,3.831851702018826,43,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,519,1317538,644545.0,1,1.0,1.0,2,132,462.70852272267103,828.8065485878366,0.0028181820105629613,347113,345883,1230,3.6333674900535247,3.4124589577294335,0.9470472647832433,0.8925880162656397,0.04404957745827346,0.03931098088081808,0.018699965017072245,0.017789252435071977,4.075199239162701,3.994657972252798,0.9288898575528118,0.907477512321552,3.912135829055817,3.883580416906956,43,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,526,1312022,645495.0,1,1.0,1.0,2,133,476.1861693010094,841.708801811735,0.002613583211543962,348461,347578,883,3.661526577828531,3.5258264304657696,0.9303299697135456,0.8978617899318764,0.041987697725402645,0.04128281997134456,0.01765071437202585,0.017734148881689865,4.06070605807867,4.038354501213568,0.9338139920367409,0.9193463181451409,3.9636438258370625,3.9493619324953824,44,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,524,1313651,645914.0,1,1.0,1.0,2,132,476.841793639433,842.2077672312997,0.0036761049978959234,346290,345270,1020,3.6595228840903387,3.5347184304157273,0.9302889760527912,0.8996749227074816,0.04219885886407739,0.04167752773191995,0.01790193182147305,0.017991716627566833,4.062188195520428,4.0427759184400225,0.9286379920659762,0.9158470035968328,3.9307485183393567,3.9198015227340464,44,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,525,1313671,646441.0,1,1.0,1.0,2,141,519.8476623169101,842.9194641082764,0.0033450129434980883,346600,345656,944,3.644077546971961,3.520242404734616,0.9282430967607889,0.8967630930769241,0.04187978799731525,0.041327215497488835,0.017274399981484483,0.017413266368875413,4.009118836902836,3.98676653824926,0.9226123618749922,0.9121998343743529,3.8311014537890693,3.820139874876636,44,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,523,1311728,646080.0,1,1.0,1.0,2,120,397.3033131040505,841.9210341112027,0.0031446686503785993,348218,347076,1142,3.6584012122817597,3.534053332715185,0.9312493786930818,0.9002728057197584,0.042131982620521154,0.041961991033664096,0.017673362606460834,0.017958602726780303,4.002603255970367,3.9846858269789576,0.9240184343148123,0.9138313919376211,3.8393848473579957,3.8290995126808802,44,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,525,1313130,646270.0,1,1.0,1.0,2,133,473.0576070630984,843.2438980436754,0.0035755115909265746,347113,346191,922,3.635248015475057,3.5069232844469105,0.9258366327417598,0.893792981532999,0.04173129861839274,0.041488657995152965,0.01770698833880719,0.0179351860678065,4.0014821828723175,3.9835760112216785,0.921562417301967,0.9084990578593155,3.884436590092792,3.8758105563423046,44,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,531,1318605,642723.0,1,1.0,1.0,2,139,508.0208325842012,832.2674307608505,0.003184792179834398,348461,347688,773,3.660309062503661,3.499956492021094,0.9386942171836232,0.9024088338777339,0.04266181173926049,0.0392219461126067,0.0179845148523964,0.01720508041692552,4.083486238278853,4.021628853904762,0.9385376381396585,0.9217948902600602,3.9728944094793053,3.947083024495169,45,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
1,529,1320297,643134.0,1,1.0,1.0,2,140,518.1762144401848,832.3033668313759,0.0035435523443168135,346290,345347,943,3.6592975439423343,3.5019859701708063,0.9375195993373446,0.9015665218767697,0.04284965556382421,0.039091117050387,0.018120904481579398,0.017480968417273063,4.081499950602168,4.020407541017473,0.9347493183759416,0.9186614409031192,3.9455017054823434,3.921429879054148,45,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
2,530,1320342,643799.0,1,1.0,1.0,2,133,476.0874123781541,832.7219223191117,0.0036721063515881,346600,345698,902,3.6435443428346286,3.4989000952199216,0.9369678395069572,0.9017372704676765,0.04260076714357618,0.03896175274372429,0.017625210443797765,0.01689914318277803,4.035374695996117,3.9734861047663825,0.9257665684765359,0.9093686530455587,3.842562998263123,3.818008145419604,45,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
3,530,1318513,643283.0,1,1.0,1.0,2,134,482.5288854966579,832.5619580330865,0.0036623081518347878,348218,347382,836,3.6587810808609595,3.5033494438001522,0.9383655379979632,0.9021312675192747,0.042791509059191324,0.038896661312330515,0.01791111801993195,0.017200085208790322,4.022552173284729,3.9606417396835094,0.9269050202110511,0.9092693145960341,3.8496939206928613,3.8260695426606364,45,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
4,529,1319304,643355.0,1,1.0,1.0,2,137,500.306504318452,833.064418985906,0.003393104586631614,347113,346148,965,3.6324167650635806,3.479929280724087,0.9331747435715085,0.8974188933279332,0.042412494077677755,0.03876954366340409,0.018055860498977318,0.017252735823982804,4.024370963399274,3.9622992951999936,0.9254110834391013,0.9100287135781358,3.893422409760667,3.870078980992846,45,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
0,519,1316959,644563.0,1,1.0,1.0,2,136,496.3777040710334,828.5348477950009,0.003356592172764129,348461,347467,994,3.661066423149215,3.4282028213443345,0.9516212115645276,0.8983720291442969,0.0442056367942855,0.03827413826348977,0.01868091070518927,0.017075002806021866,4.132522363882615,4.027025432781321,0.9395600621585126,0.917842582384242,3.9831193857627625,3.9463717725109313,46,FULL_PIPELINE_EXPOSURE_NIGHT_PERMUTATION
